
102216," JOANNE ELIZABE LANGTON[Author] AND (endocrinology OR diabetes) ",0
102369," ELISE JUNG-MI KWON[Author] AND (endocrinology OR diabetes) ",0
102370," ASHISH P VERMA[Author] AND (endocrinology OR diabetes) ",0
102519," MARIA ALEJAND PRO RISQUEZ[Author] AND (endocrinology OR diabetes) ",0
102903," PAUL YOSMIN CASANOVA ROMERO[Author] AND (endocrinology OR diabetes) ",0
102954," MAYTE  SANDRIN[Author] AND (endocrinology OR diabetes) ",0
103221," FARAH  HASAN[Author] AND (endocrinology OR diabetes) ",0
103222," RADHIKA  VATTIKUTI[Author] AND (endocrinology OR diabetes) ",2
103225," PHILLIP  WERNER[Author] AND (endocrinology OR diabetes) ",0
103227," WILLIAM REID LITCHFIELD[Author] AND (endocrinology OR diabetes) ",0
103228," ALIYA  NASEER[Author] AND (endocrinology OR diabetes) ",0
103230," ALAN  MARCUS[Author] AND (endocrinology OR diabetes) ",3
103241," TERRENCE  SWADE[Author] AND (endocrinology OR diabetes) ",0
103243," CARLOS ALFREDO ZAPATA[Author] AND (endocrinology OR diabetes) ",0
103248," ANDREW  CHANDLER[Author] AND (endocrinology OR diabetes) ",0
103252," ANNE L PETERS[Author] AND (endocrinology OR diabetes) ",7
103271," SARAH  SWARTS[Author] AND (endocrinology OR diabetes) ",0
103272," JOHN  STONE[Author] AND (endocrinology OR diabetes) ",2
103275," STEWART G ALBERT[Author] AND (endocrinology OR diabetes) ",12
103277," SAMUEL E DAGOGO-JACK[Author] AND (endocrinology OR diabetes) ",0
103278," LAURENCE  GAVIN[Author] AND (endocrinology OR diabetes) ",1
103279," DONA  GRAY[Author] AND (endocrinology OR diabetes) ",0
103281," PETER  VANDYCK[Author] AND (endocrinology OR diabetes) ",0
103286," MEREDITH A HAWKINS[Author] AND (endocrinology OR diabetes) ",1
103287," GRACE  KIM[Author] AND (endocrinology OR diabetes) ",5
103291," ALAN J COHEN[Author] AND (endocrinology OR diabetes) ",1
103293," WASIM  DEEB[Author] AND (endocrinology OR diabetes) ",0
103299," SUSAN  ATAMIAN[Author] AND (endocrinology OR diabetes) ",0
103301," LOUIS F AMOROSA[Author] AND (endocrinology OR diabetes) ",0
103304," MOMIN  GABIR[Author] AND (endocrinology OR diabetes) ",0
103306," RATTAN  JUNEJA[Author] AND (endocrinology OR diabetes) ",8
103308," LISA  YOUNG[Author] AND (endocrinology OR diabetes) ",1
103309," DOMENIC  AIELLO[Author] AND (endocrinology OR diabetes) ",0
103311," NORMAN H ERTEL[Author] AND (endocrinology OR diabetes) ",2
103314," CHENGYANG CHRISTIAN TUAN[Author] AND (endocrinology OR diabetes) ",0
103323," CHARLES F. BURANT[Author] AND (endocrinology OR diabetes) ",9
103332," NICOLE  DUCHARME[Author] AND (endocrinology OR diabetes) ",4
103333," FRANCIS  LEE[Author] AND (endocrinology OR diabetes) ",2
103335," ERIC A HORST[Author] AND (endocrinology OR diabetes) ",0
103337," THERESA  GUISE[Author] AND (endocrinology OR diabetes) ",28
103339," JAMES H MERSEY[Author] AND (endocrinology OR diabetes) ",3
103343," PABLO FELIPE MORA MORA[Author] AND (endocrinology OR diabetes) ",0
103344," MYRON H. WEINBERGER[Author] AND (endocrinology OR diabetes) ",4
103358," Harry  Shamoon[Author] AND (endocrinology OR diabetes) ",14
103362," CARRIE  PHILLIPS[Author] AND (endocrinology OR diabetes) ",2
103366," JAMES A SCHEIDLER[Author] AND (endocrinology OR diabetes) ",0
103367," William V Tamborlane[Author] AND (endocrinology OR diabetes) ",81
103369," THOMAS W DONNER[Author] AND (endocrinology OR diabetes) ",5
103370," MICHAEL  MACADAMS[Author] AND (endocrinology OR diabetes) ",0
103374," RICHARD  DEXTER[Author] AND (endocrinology OR diabetes) ",0
103377," WENDY S LANE[Author] AND (endocrinology OR diabetes) ",5
103379," David A. D'Alessio[Author] AND (endocrinology OR diabetes) ",45
103380," JOHN EDWARD BRUNNER[Author] AND (endocrinology OR diabetes) ",0
103382," DANIEL T Stein[Author] AND (endocrinology OR diabetes) ",7
103388," ELLIOT J RAYFIELD[Author] AND (endocrinology OR diabetes) ",5
103390," JOHN JOS CAVANAUGH[Author] AND (endocrinology OR diabetes) ",0
103396," RICHARD B CHRISTENSEN[Author] AND (endocrinology OR diabetes) ",0
103398," DAVID  Baldwin, Jr[Author] AND (endocrinology OR diabetes) ",0
103408," RONALD I HARRIS[Author] AND (endocrinology OR diabetes) ",0
103411," ZARMAN  ISRAELIAN[Author] AND (endocrinology OR diabetes) ",0
103415," MARIA  FALCONE[Author] AND (endocrinology OR diabetes) ",0
103416," Michael C. Maeder[Author] AND (endocrinology OR diabetes) ",0
103417," FREDDIE G. TOFFEL[Author] AND (endocrinology OR diabetes) ",0
103419," SHARON G HARRIS[Author] AND (endocrinology OR diabetes) ",0
103422," MARC  GUTIN[Author] AND (endocrinology OR diabetes) ",0
103425," MARY MONALEE CASALS[Author] AND (endocrinology OR diabetes) ",0
103427," ARTHUR J BUCCI[Author] AND (endocrinology OR diabetes) ",0
103428," JEFFREY R. GARBER[Author] AND (endocrinology OR diabetes) ",12
103431," KEVIN  MILLER[Author] AND (endocrinology OR diabetes) ",3
103432," OLIVER  ONG[Author] AND (endocrinology OR diabetes) ",0
103437," PARIS  ROACH[Author] AND (endocrinology OR diabetes) ",7
103440," JAMES  POULOS[Author] AND (endocrinology OR diabetes) ",0
103448," PIERRE  THEUMA[Author] AND (endocrinology OR diabetes) ",4
103451," STEPHEN L WEINRIB[Author] AND (endocrinology OR diabetes) ",2
103452," JOSEPH  HENSKE[Author] AND (endocrinology OR diabetes) ",1
103454," TONI  KING[Author] AND (endocrinology OR diabetes) ",0
103457," RICHARD SETH BEASER[Author] AND (endocrinology OR diabetes) ",0
103458," THOMAS A HUGHES[Author] AND (endocrinology OR diabetes) ",1
103472," JAMES L. BERNENE[Author] AND (endocrinology OR diabetes) ",0
103474," ROBERT A WERMERS[Author] AND (endocrinology OR diabetes) ",13
103475," JEANNE  BERNARD[Author] AND (endocrinology OR diabetes) ",0
103479," ADAM  SPITZ[Author] AND (endocrinology OR diabetes) ",1
103480," VIVIAN  ROSE[Author] AND (endocrinology OR diabetes) ",0
103482," ALAN  SILVERBERG[Author] AND (endocrinology OR diabetes) ",4
103485," KEVIN  HAZARD[Author] AND (endocrinology OR diabetes) ",0
103486," HARVEY  BENOVITZ[Author] AND (endocrinology OR diabetes) ",0
103488," MIRA  TORRES[Author] AND (endocrinology OR diabetes) ",2
103497," PAUL  GLOWIENKA[Author] AND (endocrinology OR diabetes) ",0
103498," ANUJ  BHARGAVA[Author] AND (endocrinology OR diabetes) ",3
103501," RALPH H STARKEY[Author] AND (endocrinology OR diabetes) ",0
103505," NAILAM  GOLDENBERG[Author] AND (endocrinology OR diabetes) ",0
103507," JEROME I STARR[Author] AND (endocrinology OR diabetes) ",0
103509," ANDREW  HENRY[Author] AND (endocrinology OR diabetes) ",0
103512," RANDALL  RICHE[Author] AND (endocrinology OR diabetes) ",0
103514," JAMES  ROOKE[Author] AND (endocrinology OR diabetes) ",0
103520," LAWRENCE  SHAPIRO[Author] AND (endocrinology OR diabetes) ",2
103524," CHET S MONDER[Author] AND (endocrinology OR diabetes) ",0
103526," Maria Bartolomeo Grant[Author] AND (endocrinology OR diabetes) ",0
103528," JACEK  ZAJAC[Author] AND (endocrinology OR diabetes) ",1
103530," Janet H F Silverstein[Author] AND (endocrinology OR diabetes) ",0
103531," LISA  PURDY[Author] AND (endocrinology OR diabetes) ",0
103532," NANCY JEAN M V BOHANNON[Author] AND (endocrinology OR diabetes) ",0
103534," Victor LAWRENCE ROBERTS[Author] AND (endocrinology OR diabetes) ",2
103535," PATRICIA  OSTRANDER[Author] AND (endocrinology OR diabetes) ",0
103539," DANIEL S DONOVAN[Author] AND (endocrinology OR diabetes) ",1
103540," DANIEL  FOSTER[Author] AND (endocrinology OR diabetes) ",2
103543," RAMON ANTONIO URDANETA[Author] AND (endocrinology OR diabetes) ",0
103544," ROBERT W HARPER[Author] AND (endocrinology OR diabetes) ",0
103546," JAMES W FINDLING[Author] AND (endocrinology OR diabetes) ",14
103551," CATHY  DORIAMEDINA[Author] AND (endocrinology OR diabetes) ",0
103554," NITIN N MAYUR[Author] AND (endocrinology OR diabetes) ",0
103555," NEAL  BREIT[Author] AND (endocrinology OR diabetes) ",0
103556," LAWRENCE  BLONDE[Author] AND (endocrinology OR diabetes) ",43
103558," WEI AN  LEE[Author] AND (endocrinology OR diabetes) ",1
103559," CHANHAENG  RHEE[Author] AND (endocrinology OR diabetes) ",1
103563," ADAM  MAYERSON[Author] AND (endocrinology OR diabetes) ",5
103570," BENJAMIN  QUINTANA[Author] AND (endocrinology OR diabetes) ",0
103576," ARNOLD  ASP[Author] AND (endocrinology OR diabetes) ",0
103577," HEMLATA  MOTURI[Author] AND (endocrinology OR diabetes) ",0
103581," MICHAEL  CARELLA[Author] AND (endocrinology OR diabetes) ",1
103583," THANH  TRAN[Author] AND (endocrinology OR diabetes) ",0
103589," JAY A SHER[Author] AND (endocrinology OR diabetes) ",0
103593," PHILIP E CRYER[Author] AND (endocrinology OR diabetes) ",43
103596," PATRICK J BOYLE[Author] AND (endocrinology OR diabetes) ",11
103597," LAWRENCE A DOMONT[Author] AND (endocrinology OR diabetes) ",0
103599," ENZO  RAGUCCI[Author] AND (endocrinology OR diabetes) ",2
103600," JANET BELLE McGill[Author] AND (endocrinology OR diabetes) ",0
103601," SUSAN  BRAITHWAITE[Author] AND (endocrinology OR diabetes) ",18
103604," RICHARD  HELLMAN[Author] AND (endocrinology OR diabetes) ",15
103605," VANESSA  RODRIGUEZ[Author] AND (endocrinology OR diabetes) ",1
103606," ROMY  BLOCK[Author] AND (endocrinology OR diabetes) ",1
103608," AKINOLA  AYODEJI[Author] AND (endocrinology OR diabetes) ",0
103611," ROMI  SETHI[Author] AND (endocrinology OR diabetes) ",0
103615," Jennifer LYNN Larsen[Author] AND (endocrinology OR diabetes) ",0
103617," DANIEL S. DUICK[Author] AND (endocrinology OR diabetes) ",7
103620," Marc S. Rendell[Author] AND (endocrinology OR diabetes) ",5
103623," MARK  MCCLANAHAN[Author] AND (endocrinology OR diabetes) ",0
103624," WANDA  RYAN[Author] AND (endocrinology OR diabetes) ",0
103631," PATRICIO  AYCINENA[Author] AND (endocrinology OR diabetes) ",0
103634," BILL  JOU[Author] AND (endocrinology OR diabetes) ",0
103636," DOLLY  RANI[Author] AND (endocrinology OR diabetes) ",1
103640," MANUEL  PARDO[Author] AND (endocrinology OR diabetes) ",1
103641," BHAVANI  SIVARAJAN[Author] AND (endocrinology OR diabetes) ",0
103643," MARIA  RAMOS[Author] AND (endocrinology OR diabetes) ",1
103645," NITIN  TRIVEDI[Author] AND (endocrinology OR diabetes) ",5
103648," ARNOLD  BOLISAY[Author] AND (endocrinology OR diabetes) ",0
103649," LAMONT G. WEIDE[Author] AND (endocrinology OR diabetes) ",0
103651," Christopher  BALKANY[Author] AND (endocrinology OR diabetes) ",0
103654," KAREN Elizabeth EARLE[Author] AND (endocrinology OR diabetes) ",0
103655," STEFAN  HASINSKI[Author] AND (endocrinology OR diabetes) ",0
103656," MATTHEW C LEINUNG[Author] AND (endocrinology OR diabetes) ",7
103657," ANNA C FREITAG[Author] AND (endocrinology OR diabetes) ",0
103659," DIANE  FRESCA[Author] AND (endocrinology OR diabetes) ",0
103662," DEBORAH  FREEMAN[Author] AND (endocrinology OR diabetes) ",0
103666," DIANA  WRIGHT[Author] AND (endocrinology OR diabetes) ",0
103679," ELENA  PLUMMER[Author] AND (endocrinology OR diabetes) ",2
103680," BLANCA  VELA[Author] AND (endocrinology OR diabetes) ",0
103685," ANDREW  SANDERS[Author] AND (endocrinology OR diabetes) ",0
103696," ALLEN HAROLD REDDING[Author] AND (endocrinology OR diabetes) ",0
103698," SREEDEVI  REDDY[Author] AND (endocrinology OR diabetes) ",2
103700," VANITHA  SINGARAM[Author] AND (endocrinology OR diabetes) ",1
103705," TECK KIM  KHOO[Author] AND (endocrinology OR diabetes) ",12
103709," MELETIOS  KARAS[Author] AND (endocrinology OR diabetes) ",0
103712," HYUN SUK  CHONG[Author] AND (endocrinology OR diabetes) ",0
103716," VALERIE  HADAM[Author] AND (endocrinology OR diabetes) ",0
103717," KATHRYN  WILSON[Author] AND (endocrinology OR diabetes) ",0
103719," CHARLES A Reasner, II[Author] AND (endocrinology OR diabetes) ",0
103720," HERMAN  BLOMEIER[Author] AND (endocrinology OR diabetes) ",2
103721," JONATHAN  KAPLAN[Author] AND (endocrinology OR diabetes) ",0
103731,"   Chavez[Author] AND (endocrinology OR diabetes) ",61
103740," STEVEN N LEVINE[Author] AND (endocrinology OR diabetes) ",5
103750," MARIE  GRIFFIN[Author] AND (endocrinology OR diabetes) ",6
103752," MICHAEL J ECONS[Author] AND (endocrinology OR diabetes) ",3
103753," ROBERTA S BRACKEN[Author] AND (endocrinology OR diabetes) ",0
103763," SYED  GARDEZI[Author] AND (endocrinology OR diabetes) ",0
103768," DONALD F. GARDNER[Author] AND (endocrinology OR diabetes) ",0
103771," ELIZABETH A STEPHENS[Author] AND (endocrinology OR diabetes) ",2
103773," MINDY  SOTSKY[Author] AND (endocrinology OR diabetes) ",0
103774," ELAINE  SUNDERLAIN[Author] AND (endocrinology OR diabetes) ",0
103780," CHERUVATT  MENON[Author] AND (endocrinology OR diabetes) ",0
103783," SUSAN  WANG[Author] AND (endocrinology OR diabetes) ",1
103786," JAMES  WALSH[Author] AND (endocrinology OR diabetes) ",4
103789," DOROTHY S MARTINEZ[Author] AND (endocrinology OR diabetes) ",4
103793," MITCHELL  HAMBURG[Author] AND (endocrinology OR diabetes) ",1
103798," SEAN  NOLAN[Author] AND (endocrinology OR diabetes) ",0
103800," ROBERT  COURGI[Author] AND (endocrinology OR diabetes) ",0
103802," SUCHITRA  ZAMBARE[Author] AND (endocrinology OR diabetes) ",1
103809," PAUL A SKIERCZYNSKI[Author] AND (endocrinology OR diabetes) ",3
103810," IRWIN  KLEIN[Author] AND (endocrinology OR diabetes) ",11
103812," VICTOR  LUNA[Author] AND (endocrinology OR diabetes) ",1
103815," LEONID  PORETSKY[Author] AND (endocrinology OR diabetes) ",12
103816," PETER Cawood BUTLER[Author] AND (endocrinology OR diabetes) ",0
103818," NOEL I ROBIN[Author] AND (endocrinology OR diabetes) ",0
103820," AJAY  CHOUDHARY[Author] AND (endocrinology OR diabetes) ",0
103823," GEORGE EUGENE DAILEY[Author] AND (endocrinology OR diabetes) ",0
103830," THOMAS  AOKI[Author] AND (endocrinology OR diabetes) ",2
103831," WILLIAM E. CLUTTER[Author] AND (endocrinology OR diabetes) ",1
103833," KENT JACKSON LYON[Author] AND (endocrinology OR diabetes) ",0
103838," ELI  IPP[Author] AND (endocrinology OR diabetes) ",17
103846," ALINA  GOULLER[Author] AND (endocrinology OR diabetes) ",2
103847," M JAMES  LENHARD[Author] AND (endocrinology OR diabetes) ",12
103858," THOMAS  REPAS[Author] AND (endocrinology OR diabetes) ",3
103862," BRIAN  WIETHOP[Author] AND (endocrinology OR diabetes) ",0
103863," KIMBERLEY A BOURNE[Author] AND (endocrinology OR diabetes) ",0
103865," IRL B HIRSCH[Author] AND (endocrinology OR diabetes) ",89
103866," KEN  FUJIOKA[Author] AND (endocrinology OR diabetes) ",7
103874," RAJIB  BHATTACHARYA[Author] AND (endocrinology OR diabetes) ",1
103876," TERRY  MERIDEN[Author] AND (endocrinology OR diabetes) ",1
103877," MARGARITA  PEREZCHERON[Author] AND (endocrinology OR diabetes) ",0
103890," CHRISTIAN  NASR[Author] AND (endocrinology OR diabetes) ",5
103893," DAVID ARTHUR SORG[Author] AND (endocrinology OR diabetes) ",0
103894," DAVID J BRILLON[Author] AND (endocrinology OR diabetes) ",5
103897," GEOFFREY  GATES[Author] AND (endocrinology OR diabetes) ",1
103900," OSAMA  HAMDY[Author] AND (endocrinology OR diabetes) ",18
103901," Mary T Korytkowski[Author] AND (endocrinology OR diabetes) ",18
103908," ROBERT  CHERON[Author] AND (endocrinology OR diabetes) ",0
103910," TODD  KAYE[Author] AND (endocrinology OR diabetes) ",0
103911," NATASHA  AKHTER[Author] AND (endocrinology OR diabetes) ",1
103912," ROBERT R SAVINO[Author] AND (endocrinology OR diabetes) ",0
103922," MARIS  DAVIS[Author] AND (endocrinology OR diabetes) ",0
103926," ROMESH  KHARDORI[Author] AND (endocrinology OR diabetes) ",5
103928," MICHAEL R DAVIS[Author] AND (endocrinology OR diabetes) ",0
103929," CECILIA  WANG[Author] AND (endocrinology OR diabetes) ",5
103933," KURT  KENNEL[Author] AND (endocrinology OR diabetes) ",6
103934," STEVEN  MAGILL[Author] AND (endocrinology OR diabetes) ",2
103941," LEONARD  THALER[Author] AND (endocrinology OR diabetes) ",1
103947," NISHA  VARGHESE[Author] AND (endocrinology OR diabetes) ",0
103951," NICHOLAS  TRAN[Author] AND (endocrinology OR diabetes) ",0
103952," SUSIE  ESTES[Author] AND (endocrinology OR diabetes) ",1
103953," KENNETH  HUPART[Author] AND (endocrinology OR diabetes) ",0
103955," VALERIE A THOMAS[Author] AND (endocrinology OR diabetes) ",0
103963," HARVEY  KATZEFF[Author] AND (endocrinology OR diabetes) ",3
103964," WILLIAM  ROSNER[Author] AND (endocrinology OR diabetes) ",1
103966," JANE E REUSCH[Author] AND (endocrinology OR diabetes) ",22
103971," SETH NEAL BRAUNSTEIN[Author] AND (endocrinology OR diabetes) ",0
103973," PURVI  PARIKH[Author] AND (endocrinology OR diabetes) ",1
103977," Jeffrey SCOTT Flier[Author] AND (endocrinology OR diabetes) ",0
103984," PRIYA  PHULWANI[Author] AND (endocrinology OR diabetes) ",1
103987," JANE  WEINREB[Author] AND (endocrinology OR diabetes) ",6
103990," SPYROS  MEZITIS[Author] AND (endocrinology OR diabetes) ",1
103999," Kenneth C. Copeland[Author] AND (endocrinology OR diabetes) ",12
104003," JOHN P SHEEHAN[Author] AND (endocrinology OR diabetes) ",3
104012," MICHAEL  MAGEE[Author] AND (endocrinology OR diabetes) ",2
104016," RONALD  MONSAERT[Author] AND (endocrinology OR diabetes) ",2
104018," ASHWINI  REDDY[Author] AND (endocrinology OR diabetes) ",0
104024," ANDJELA  DRINCIC[Author] AND (endocrinology OR diabetes) ",7
104027," Gordon Campbell Weir[Author] AND (endocrinology OR diabetes) ",0
104034," KIRIT K TOLIA[Author] AND (endocrinology OR diabetes) ",0
104041," Carl Ronald KAHN[Author] AND (endocrinology OR diabetes) ",0
104044," ISAAC  SACHMECHI[Author] AND (endocrinology OR diabetes) ",1
104049," YAIR  LITVIN[Author] AND (endocrinology OR diabetes) ",0
104061," Anthony  DeSantis[Author] AND (endocrinology OR diabetes) ",8
104067," ANTONIO  Pinero-Pilona[Author] AND (endocrinology OR diabetes) ",3
104070," FLOR  GEOLA[Author] AND (endocrinology OR diabetes) ",0
104076," RASHID A KHAIRI[Author] AND (endocrinology OR diabetes) ",0
104091," LESLIE  ELDEIRY[Author] AND (endocrinology OR diabetes) ",2
104099," STEPHEN HARLEY SCHNEIDER[Author] AND (endocrinology OR diabetes) ",0
104105," FIRHAAD  ISMAIL[Author] AND (endocrinology OR diabetes) ",0
104107," ANDREW J DREXLER[Author] AND (endocrinology OR diabetes) ",4
104112," KENNETH  SNOW[Author] AND (endocrinology OR diabetes) ",0
104114," SANJIV  KINKHABWALA[Author] AND (endocrinology OR diabetes) ",1
104128," ROBERT  LIND[Author] AND (endocrinology OR diabetes) ",1
104132," RICHARD  MAHLER[Author] AND (endocrinology OR diabetes) ",0
104157," HARVEY KENNETH BUCHOLTZ[Author] AND (endocrinology OR diabetes) ",0
104165," LAURA  KIMBALL-RAVARI[Author] AND (endocrinology OR diabetes) ",0
104170," PHILIP  RYAN[Author] AND (endocrinology OR diabetes) ",13
104175," JOEL  GOLDMAN[Author] AND (endocrinology OR diabetes) ",0
104177," JAMIE  MANDAC[Author] AND (endocrinology OR diabetes) ",0
104183," JEFFREY L ROCHEN[Author] AND (endocrinology OR diabetes) ",0
104184," PRESTON NA CLARK[Author] AND (endocrinology OR diabetes) ",0
104186," KAREN  MCCOWEN[Author] AND (endocrinology OR diabetes) ",2
104188," DAVID A PODLECKI[Author] AND (endocrinology OR diabetes) ",0
104192," ZIAD  MAMISH[Author] AND (endocrinology OR diabetes) ",1
104195," BRIAN ALFRED BERELOWITZ[Author] AND (endocrinology OR diabetes) ",0
104197," ADEELA  ANSARI[Author] AND (endocrinology OR diabetes) ",1
104203," DEBRA H SCHUSSHEIM[Author] AND (endocrinology OR diabetes) ",0
104211," FARYAL  MIRZA[Author] AND (endocrinology OR diabetes) ",2
104221," MEIRAJ  ZUBERI[Author] AND (endocrinology OR diabetes) ",0
104226," IVOR  JACKSON[Author] AND (endocrinology OR diabetes) ",2
104228," JACK  TOHME[Author] AND (endocrinology OR diabetes) ",0
104233," LUIS Fernando SORUCO[Author] AND (endocrinology OR diabetes) ",0
104238," DONALD  BERGMAN[Author] AND (endocrinology OR diabetes) ",3
104241," ALAN  CLELAND[Author] AND (endocrinology OR diabetes) ",0
104245," SUZANNE  ROGACZ[Author] AND (endocrinology OR diabetes) ",0
104262," STEPHEN ALAN SOUTH[Author] AND (endocrinology OR diabetes) ",0
104264," MUDIT  JAIN[Author] AND (endocrinology OR diabetes) ",0
104282," RAVI  DHAWALE[Author] AND (endocrinology OR diabetes) ",0
104288," NEIL  TRAN[Author] AND (endocrinology OR diabetes) ",0
104289," FARANAK  SOTOUDEH[Author] AND (endocrinology OR diabetes) ",1
104293," BRIAN  JAMESON[Author] AND (endocrinology OR diabetes) ",0
104299," MITCHELL S SILVERMAN[Author] AND (endocrinology OR diabetes) ",0
104302," EUGENE  GO[Author] AND (endocrinology OR diabetes) ",1
104321," TOHEED  KAMAL[Author] AND (endocrinology OR diabetes) ",0
104323," Stephen E Gitelman[Author] AND (endocrinology OR diabetes) ",19
104324," MATTHEW  POTENZA[Author] AND (endocrinology OR diabetes) ",6
104325," JONATHAN R ANOLIK[Author] AND (endocrinology OR diabetes) ",0
104326," JAMES W AKIN[Author] AND (endocrinology OR diabetes) ",0
104332," JAMES  Gavin III[Author] AND (endocrinology OR diabetes) ",0
104333," MARVIN  BISHOP[Author] AND (endocrinology OR diabetes) ",0
104337," PETER  SINGER[Author] AND (endocrinology OR diabetes) ",9
104342," MICHAEL  GOLDBERG[Author] AND (endocrinology OR diabetes) ",3
104347," MARIA  FERNANDEZRENEDO[Author] AND (endocrinology OR diabetes) ",0
104361," Camillo  Ricordi[Author] AND (endocrinology OR diabetes) ",161
104365," JALAL  NAFACH[Author] AND (endocrinology OR diabetes) ",0
104370," YAEL  OPPENHEIM[Author] AND (endocrinology OR diabetes) ",3
104373," Luigi FERNANDO MENEGHINI[Author] AND (endocrinology OR diabetes) ",2
104387," CLARA  LENGYELKREMENIC[Author] AND (endocrinology OR diabetes) ",0
104390," DAVID  LEONARD[Author] AND (endocrinology OR diabetes) ",3
104392," RAJIV  BHAMBRI[Author] AND (endocrinology OR diabetes) ",2
104394," ROBERT  DOBRZYNSKI[Author] AND (endocrinology OR diabetes) ",0
104402," IGOR  PRIVEN[Author] AND (endocrinology OR diabetes) ",0
104405," PAULA  BUTLER[Author] AND (endocrinology OR diabetes) ",1
104407," Jennifer BYRNE Marks[Author] AND (endocrinology OR diabetes) ",0
104427," RICHARD  GOMENDOZA[Author] AND (endocrinology OR diabetes) ",0
104430," RENATO  CONCEPCION[Author] AND (endocrinology OR diabetes) ",0
104432," JEAN E. MOLINARY[Author] AND (endocrinology OR diabetes) ",0
104435," CHARLES R ROST[Author] AND (endocrinology OR diabetes) ",0
104437," VICTOR B ROBERT[Author] AND (endocrinology OR diabetes) ",0
104438," RONALD Michael LECHAN[Author] AND (endocrinology OR diabetes) ",0
104448," BEN  SEALE[Author] AND (endocrinology OR diabetes) ",0
104453," JENNIFER  WOJTOWICZ[Author] AND (endocrinology OR diabetes) ",1
104454," TRACI  TUPPER[Author] AND (endocrinology OR diabetes) ",1
104463," DIANA M. ANTONIUCCI[Author] AND (endocrinology OR diabetes) ",4
104467," JEFFREY G ROTHMAN[Author] AND (endocrinology OR diabetes) ",1
104470," PHILIP  LEVIN[Author] AND (endocrinology OR diabetes) ",5
104476," ALTON  STEINER[Author] AND (endocrinology OR diabetes) ",0
104481," CRAIG  WIERUM[Author] AND (endocrinology OR diabetes) ",0
104490," IRENE  GONZALO[Author] AND (endocrinology OR diabetes) ",2
104493," RICHARD E KLEINMANN[Author] AND (endocrinology OR diabetes) ",0
104497," MIGUEL F ROURA[Author] AND (endocrinology OR diabetes) ",0
104500," RONALD H CHOCHINOV[Author] AND (endocrinology OR diabetes) ",0
104507," SUMON  AGARWALA[Author] AND (endocrinology OR diabetes) ",1
104512," THOMAS J GOODENOW[Author] AND (endocrinology OR diabetes) ",0
104514," SURANI  FERNANDO[Author] AND (endocrinology OR diabetes) ",1
104515," MEETA B. SHARMA[Author] AND (endocrinology OR diabetes) ",0
104544," Priscilla A. Hollander[Author] AND (endocrinology OR diabetes) ",14
104545," ANURADHA  PUTTAGUNTA[Author] AND (endocrinology OR diabetes) ",0
104547," STEFAN  FAJANS[Author] AND (endocrinology OR diabetes) ",6
104548," CARL HILL BIVENS[Author] AND (endocrinology OR diabetes) ",0
104552," HARVEY  RUBENSTEIN[Author] AND (endocrinology OR diabetes) ",0
104555," VIDHYA  SUBRAMANIAN[Author] AND (endocrinology OR diabetes) ",1
104559," JOSEPH  BALOGA[Author] AND (endocrinology OR diabetes) ",0
104571," PERRY  HERSON[Author] AND (endocrinology OR diabetes) ",0
104574," PHILIP  RABITO[Author] AND (endocrinology OR diabetes) ",0
104582," VIVIAN  PAO[Author] AND (endocrinology OR diabetes) ",0
104589," JOCELYN  HEWITT[Author] AND (endocrinology OR diabetes) ",1
104591," PAUL W. LADENSON[Author] AND (endocrinology OR diabetes) ",29
104612," CELSO Enrique GOMEZ-SANCHEZ[Author] AND (endocrinology OR diabetes) ",0
104614," MARYANN  MUGO[Author] AND (endocrinology OR diabetes) ",1
104623," STEVE  KOCHU[Author] AND (endocrinology OR diabetes) ",0
104627," SHAHID  ATHAR[Author] AND (endocrinology OR diabetes) ",0
104632," JERROLD M STOCK[Author] AND (endocrinology OR diabetes) ",0
104637," CHRISTIAN A. KOCH[Author] AND (endocrinology OR diabetes) ",22
104644," ARNOLD  SILVERBERG[Author] AND (endocrinology OR diabetes) ",0
104653," EVELYN  RUNER[Author] AND (endocrinology OR diabetes) ",1
104660," ANTONIO  PANTALEO[Author] AND (endocrinology OR diabetes) ",1
104668," PAUL  CARPENTER[Author] AND (endocrinology OR diabetes) ",11
104673," WALTER  SHIAU[Author] AND (endocrinology OR diabetes) ",0
104678," STEFFAN  HAVAS[Author] AND (endocrinology OR diabetes) ",0
104680," MILTON KWAILEONG WONG[Author] AND (endocrinology OR diabetes) ",0
104698," SHRUTI  DAVE[Author] AND (endocrinology OR diabetes) ",0
104701," PAULINE  SHIPLEY[Author] AND (endocrinology OR diabetes) ",0
104708," LAWSON E GLOVER[Author] AND (endocrinology OR diabetes) ",0
104711," SHETAL H PADIA[Author] AND (endocrinology OR diabetes) ",7
104716," STANLEY H HSIA[Author] AND (endocrinology OR diabetes) ",8
104717," WILLIAM F YOUNG[Author] AND (endocrinology OR diabetes) ",31
104718," MICHAEL  LIN[Author] AND (endocrinology OR diabetes) ",2
104719," YURIY  GUREVICH[Author] AND (endocrinology OR diabetes) ",1
104726,"   Kirby[Author] AND (endocrinology OR diabetes) ",103
104736," NATHANIEL  WINER[Author] AND (endocrinology OR diabetes) ",15
104740," FRANK R CRANTZ[Author] AND (endocrinology OR diabetes) ",0
104748," JOSEPH  SCHWARTZ[Author] AND (endocrinology OR diabetes) ",24
